Symbol,Time,expected,expected_raw,confidence,magnitude_pred,position_signal,position_exec,fwd_ret,return,equity
BTC-USD,2025-12-09 16:50:18.866276+00:00,-1.6346993637892936e-06,-1.6346993637892936e-06,0.1565446375664992,1.044238492739736e-05,0,0,1.0597114563935864e-07,0.0,1.0
BTC-USD,2025-12-09 16:50:18.869025+00:00,-1.2932312186958845e-06,-1.2932312186958845e-06,0.15628821384524674,8.27465607852179e-06,0,0,1.0597113425526782e-07,0.0,1.0
BTC-USD,2025-12-09 16:50:18.883898+00:00,-1.1649964558777563e-06,-1.1649964558777563e-06,0.14812733968065478,7.86483074893097e-06,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:18.884277+00:00,-6.887685252324569e-07,-6.887685252324569e-07,0.07616936811620054,9.042592084808986e-06,0,0,-4.418995832471792e-05,-0.0,1.0
BTC-USD,2025-12-09 16:50:18.917209+00:00,6.805433244197602e-07,6.805433244197602e-07,0.03585237229292343,1.8981821310443283e-05,0,0,-2.564614508764256e-05,-0.0,1.0
BTC-USD,2025-12-09 16:50:18.925355+00:00,4.1024997722630056e-07,4.1024997722630056e-07,0.0285025414960641,1.4393452502576016e-05,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:18.925470+00:00,-4.576909444291142e-07,-4.576909444291142e-07,0.08478650403233233,5.398157992863807e-06,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:18.925881+00:00,-3.4462574350974956e-07,-3.4462574350974956e-07,0.05226188892062393,6.5942075693661174e-06,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:18.926142+00:00,-3.671179200356046e-07,-3.671179200356046e-07,0.050053941008221386,7.33444585263137e-06,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:18.927463+00:00,1.2568286754542042e-07,1.2568286754542042e-07,0.024410709317866416,5.148677406659052e-06,0,0,3.4337041804401866e-05,0.0,1.0
BTC-USD,2025-12-09 16:50:18.948260+00:00,-5.165424789983108e-06,-5.165424789983108e-06,0.15767684304136287,3.275956500871899e-05,0,0,-4.217800431906925e-05,-0.0,1.0
BTC-USD,2025-12-09 16:50:18.957867+00:00,9.254404622237486e-07,9.254404622237486e-07,0.07351220687072216,1.2588935928031913e-05,0,0,2.1195871048638734e-07,0.0,1.0
BTC-USD,2025-12-09 16:50:19.028649+00:00,-6.593034610873796e-07,-6.593034610873796e-07,0.11236251404132858,5.8676460447020456e-06,0,0,4.217977443778415e-05,0.0,1.0
BTC-USD,2025-12-09 16:50:19.192265+00:00,3.7932725760204836e-06,3.7932725760204836e-06,0.11517380190280258,3.2935203261082765e-05,0,0,4.228397024231405e-05,0.0,1.0
BTC-USD,2025-12-09 16:50:19.455511+00:00,3.8543361239941977e-07,3.8543361239941977e-07,0.01086416301703863,3.547752475684793e-05,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:19.455519+00:00,2.0185917498129865e-06,2.0185917498129865e-06,0.10620947489869198,1.900575962491503e-05,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:19.456728+00:00,1.2168434919079173e-06,1.2168434919079173e-06,0.08719270260295564,1.3955795101901898e-05,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:19.460371+00:00,7.010078261933587e-07,7.010078261933587e-07,0.05377791583699118,1.3035236031054405e-05,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:19.460512+00:00,-7.194158721962744e-08,-7.194158721962744e-08,0.005611340437571388,1.2820748985025772e-05,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:19.461532+00:00,-3.121632928183166e-08,-3.121632928183166e-08,0.005423521462663422,5.755730754774541e-06,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:19.461633+00:00,-1.352794653623973e-07,-1.352794653623973e-07,0.02752592434526105,4.914620256365248e-06,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:19.466909+00:00,-1.9457139616420915e-07,-1.9457139616420915e-07,0.0342552117577829,5.6800523534933885e-06,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:19.466915+00:00,-8.719861204470707e-08,-8.719861204470707e-08,0.017230141172220312,5.060818200682825e-06,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:19.466968+00:00,-2.8184537074104056e-08,-2.8184537074104056e-08,0.00612341901464164,4.602745134166438e-06,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:19.470873+00:00,-1.4765637762582714e-07,-1.4765637762582714e-07,0.04575344192105628,3.2272190118635406e-06,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:19.471289+00:00,-1.0467131014917834e-07,-1.0467131014917834e-07,0.03314105994539615,3.158357346495158e-06,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:19.471414+00:00,-7.970568874644967e-08,-7.970568874644967e-08,0.02777165136768177,2.870037783896575e-06,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:19.476852+00:00,-1.0672183192140874e-07,-1.0672183192140874e-07,0.03365876954479291,3.1706991480892936e-06,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:19.477029+00:00,-1.0088220292096212e-07,-1.0088220292096212e-07,0.029642528956407357,3.403292717342729e-06,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:19.480857+00:00,-1.0094447972259177e-07,-1.0094447972259177e-07,0.029643091690630646,3.4053289979363897e-06,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:19.481103+00:00,-4.4033651559262795e-08,-4.4033651559262795e-08,0.014907920735297758,2.953708457478145e-06,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:19.481830+00:00,-1.4034609610934315e-07,-1.4034609610934315e-07,0.0425337097852312,3.299643901695942e-06,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:19.482175+00:00,-9.351059485035745e-08,-9.351059485035745e-08,0.02957626440664958,3.1616769976310337e-06,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:19.483465+00:00,-1.0992225767201399e-07,-1.0992225767201399e-07,0.04588920944375452,2.395383555403008e-06,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:19.485464+00:00,2.8978464104656978e-08,2.8978464104656978e-08,0.020576804233077596,1.4083073239368025e-06,0,0,-4.238815276563092e-05,-0.0,1.0
BTC-USD,2025-12-09 16:50:19.625240+00:00,1.0506492468794763e-06,1.0506492468794763e-06,0.052838539944188634,1.9884146079532813e-05,0,0,8.477989919458035e-05,0.0,1.0
BTC-USD,2025-12-09 16:50:19.685270+00:00,-8.641753250603338e-06,-8.641753250603338e-06,0.23034240968552755,3.7516987264314013e-05,0,0,-6.347356823928071e-05,-0.0,1.0
BTC-USD,2025-12-09 16:50:20.135561+00:00,4.878424906861465e-06,4.878424906861465e-06,0.23753221702821017,2.0537950463713668e-05,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:20.188438+00:00,3.311899838615935e-07,3.311899838615935e-07,0.03281129518734957,1.0093779656381383e-05,0,0,-5.298630834100968e-07,-0.0,1.0
BTC-USD,2025-12-09 16:50:20.240308+00:00,5.3260640407599805e-08,5.3260640407599805e-08,0.004897388261354829,1.087531507923891e-05,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:20.638586+00:00,-1.2824401931619779e-11,-1.2824401931619779e-11,1.1574765420852007e-06,1.1079621456964082e-05,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:20.685344+00:00,5.2212772394339774e-08,5.2212772394339774e-08,0.00444332754991128,1.175082678642098e-05,0,0,2.2148288620776342e-05,0.0,1.0
BTC-USD,2025-12-09 16:50:21.141835+00:00,-1.5773373037620535e-06,-1.5773373037620535e-06,0.06758724492929696,2.3337795547253132e-05,0,0,1.4305993978403892e-05,0.0,1.0
BTC-USD,2025-12-09 16:50:21.165306+00:00,-1.0982591501611855e-06,-1.0982591501611855e-06,0.049846372148324436,2.2032880284510394e-05,0,0,4.885162130690042e-05,0.0,1.0
BTC-USD,2025-12-09 16:50:21.179539+00:00,5.8552255701708335e-06,5.8552255701708335e-06,0.1835310541877646,3.190318715316997e-05,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:21.238887+00:00,6.079209799755304e-07,6.079209799755304e-07,0.035196003532371234,1.7272443430016142e-05,0,0,-0.00010575170601445265,-0.0,1.0
BTC-USD,2025-12-09 16:50:21.366064+00:00,5.9379503095570425e-06,5.9379503095570425e-06,0.22599222439306624,2.6275020414991002e-05,0,0,2.034716933781466e-05,0.0,1.0
BTC-USD,2025-12-09 16:50:21.539793+00:00,-2.997124913220578e-06,-2.997124913220578e-06,0.17547883338619363,1.7079694772215112e-05,0,0,2.183037291573107e-05,0.0,1.0
BTC-USD,2025-12-09 16:50:21.685552+00:00,-4.489630184304327e-06,-4.489630184304327e-06,0.20124351565415433,2.230944023071009e-05,0,0,-1.0597037062884207e-07,-0.0,1.0
BTC-USD,2025-12-09 16:50:22.104977+00:00,1.3030343424077751e-06,1.3030343424077751e-06,0.09019070041464428,1.4447546547672682e-05,0,0,4.238815276563092e-05,0.0,1.0
BTC-USD,2025-12-09 16:50:22.227726+00:00,1.422347311307503e-07,1.422347311307503e-07,0.0036706116780415576,3.874959914218961e-05,0,0,-4.153862896454957e-05,-0.0,1.0
BTC-USD,2025-12-09 16:50:22.305287+00:00,4.3854971820628e-06,4.3854971820628e-06,0.15645020851935554,2.8031264538201233e-05,0,0,4.164632478594282e-05,0.0,1.0
BTC-USD,2025-12-09 16:50:22.480259+00:00,8.757790766090153e-07,8.757790766090153e-07,0.026134018840069106,3.351107542886808e-05,0,0,-8.477270319142336e-07,-0.0,1.0
BTC-USD,2025-12-09 16:50:22.545160+00:00,-2.1181860796235527e-07,-2.1181860796235527e-07,0.010922312675740342,1.9393201261563193e-05,0,0,4.302218333975139e-05,0.0,1.0
BTC-USD,2025-12-09 16:50:22.735067+00:00,4.511249418191877e-06,4.511249418191877e-06,0.13529561805777562,3.334364765801526e-05,0,0,-4.2172641230092504e-05,-0.0,1.0
BTC-USD,2025-12-09 16:50:22.766408+00:00,1.8951072309847961e-06,1.8951072309847961e-06,0.07386459223792174,2.565650433540005e-05,0,0,4.196248807890646e-05,0.0,1.0
BTC-USD,2025-12-09 16:50:23.157663+00:00,1.8759383535464218e-06,1.8759383535464218e-06,0.057266724107333744,3.275791278073445e-05,0,0,-2.0556517920857915e-05,-0.0,1.0
BTC-USD,2025-12-09 16:50:23.221666+00:00,3.3864714378696997e-06,3.3864714378696997e-06,0.16127296000521962,2.099838334808325e-05,0,0,2.5749157430274512e-05,0.0,1.0
BTC-USD,2025-12-09 16:50:23.224617+00:00,2.1765643282958754e-05,2.1765643282958754e-05,0.5482374805481196,3.9701122333332244e-05,0,0,7.660971799036631e-05,0.0,1.0
BTC-USD,2025-12-09 16:50:23.227193+00:00,2.302356566614383e-06,2.302356566614383e-06,0.06615461115652782,3.4802661921280106e-05,0,0,-6.876334475070466e-05,-0.0,1.0
BTC-USD,2025-12-09 16:50:23.307475+00:00,9.458287982700676e-06,9.458287982700676e-06,0.2798021036301152,3.380349132472597e-05,0,0,2.3417171398456002e-05,0.0,1.0
BTC-USD,2025-12-09 16:50:23.370124+00:00,2.6643899956913107e-06,2.6643899956913107e-06,0.08946565657717731,2.9781148405174693e-05,0,0,-4.238302813959478e-06,-0.0,1.0
BTC-USD,2025-12-09 16:50:23.599680+00:00,-3.2186704283786954e-06,-3.2186704283786954e-06,0.11107055652375486,2.8978610795835103e-05,0,0,1.0595801943270077e-05,0.0,1.0
BTC-USD,2025-12-09 16:50:23.747818+00:00,3.272834649783258e-06,3.272834649783258e-06,0.12171067673171088,2.689028389019337e-05,0,0,-3.178706901908903e-07,-0.0,1.0
BTC-USD,2025-12-09 16:50:24.256706+00:00,-5.730256561610516e-06,-5.730256561610516e-06,0.2525773124544881,2.2687138864236077e-05,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:24.583039+00:00,2.7285964628112497e-06,2.7285964628112497e-06,0.1335441290287177,2.0432170868585953e-05,0,0,5.297846520750552e-06,0.0,1.0
BTC-USD,2025-12-09 16:50:24.839712+00:00,3.226256005067307e-06,3.226256005067307e-06,0.12893471828179415,2.5022399304554582e-05,0,0,-4.4501675011075485e-06,-0.0,1.0
BTC-USD,2025-12-09 16:50:24.992440+00:00,-7.442053215569217e-07,-7.442053215569217e-07,0.033782102681290394,2.2029573723635808e-05,0,0,4.4501873051864686e-06,0.0,1.0
BTC-USD,2025-12-09 16:50:25.023871+00:00,1.1416395423135505e-06,1.1416395423135505e-06,0.055291355337107106,2.064770406428026e-05,0,0,3.7084729176667175e-06,0.0,1.0
BTC-USD,2025-12-09 16:50:25.214450+00:00,7.698944281574945e-07,7.698944281574945e-07,0.036744579786203824,2.0952598523022443e-05,0,0,-1.05955976238241e-07,-0.0,1.0
BTC-USD,2025-12-09 16:50:25.257043+00:00,1.3117092503268933e-06,1.3117092503268933e-06,0.09405065005936308,1.3946838745920053e-05,0,0,1.059559874649111e-07,0.0,1.0
BTC-USD,2025-12-09 16:50:25.264386+00:00,-1.044623308240842e-06,-1.044623308240842e-06,0.10150792631772923,1.0291051606857517e-05,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:25.274908+00:00,2.8671390938380926e-07,2.8671390938380926e-07,0.027324513205903317,1.0492919204938159e-05,0,0,1.0807509566124292e-05,0.0,1.0
BTC-USD,2025-12-09 16:50:25.351921+00:00,6.873936261930089e-07,6.873936261930089e-07,0.03422452917321839,2.0084823452616342e-05,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:25.378783+00:00,1.619478901688094e-06,1.619478901688094e-06,0.11686879173536713,1.3857240052204656e-05,0,0,1.1125257258360583e-05,0.0,1.0
BTC-USD,2025-12-09 16:50:25.676029+00:00,8.749459905959482e-07,8.749459905959482e-07,0.040551575297510745,2.1576128280512364e-05,0,0,-1.0595365221456707e-07,-0.0,1.0
BTC-USD,2025-12-09 16:50:25.893725+00:00,4.008530406647272e-06,4.008530406647272e-06,0.20621540094783145,1.9438559817660533e-05,0,0,5.085775847776853e-06,0.0,1.0
BTC-USD,2025-12-09 16:50:25.915649+00:00,4.878813751157293e-06,4.878813751157293e-06,0.16675856046268744,2.9256751423258644e-05,0,0,-5.085749982792423e-06,-0.0,1.0
BTC-USD,2025-12-09 16:50:25.998511+00:00,-1.0125323529567803e-08,-1.0125323529567803e-08,0.0004421731350336411,2.289900205899541e-05,0,0,1.0595366344074467e-07,0.0,1.0
BTC-USD,2025-12-09 16:50:26.211077+00:00,-1.0846606301037572e-06,-1.0846606301037572e-06,0.09787012941801868,1.1082652455388115e-05,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:26.225628+00:00,-7.40531699535245e-08,-7.40531699535245e-08,0.015688121981364128,4.720333641049708e-06,0,0,5.509589918086961e-06,0.0,1.0
BTC-USD,2025-12-09 16:50:26.260994+00:00,6.5404862746824505e-06,6.5404862746824505e-06,0.26920058538384234,2.429595858923053e-05,0,0,-5.6155126311297515e-06,-0.0,1.0
BTC-USD,2025-12-09 16:50:26.286611+00:00,-1.0488835728402363e-06,-1.0488835728402363e-06,0.04860325565071577,2.1580520868354416e-05,0,0,5.615544165288942e-06,0.0,1.0
BTC-USD,2025-12-09 16:50:26.430822+00:00,5.061129381962268e-06,5.061129381962268e-06,0.18141705272382258,2.7897759918231054e-05,0,0,1.4833429591634402e-06,0.0,1.0
BTC-USD,2025-12-09 16:50:26.512966+00:00,1.8280597708656159e-06,1.8280597708656159e-06,0.09182685115280598,1.990768220750163e-05,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:26.526248+00:00,2.702517608170851e-07,2.702517608170851e-07,0.03700290628319111,7.303527964770954e-06,0,0,2.2462017205643936e-05,0.0,1.0
BTC-USD,2025-12-09 16:50:26.896471+00:00,-1.357398459790989e-06,-1.357398459790989e-06,0.04440642301129549,3.0567615397567887e-05,0,0,-4.94788982034525e-05,-0.0,1.0
BTC-USD,2025-12-09 16:50:26.896883+00:00,3.3966934032872826e-06,3.3966934032872826e-06,0.18161087582964822,1.8703138717713115e-05,0,0,-1.6952923849646858e-05,-0.0,1.0
BTC-USD,2025-12-09 16:50:26.898614+00:00,6.203302483373107e-07,6.203302483373107e-07,0.041974989425189124,1.4778568305369281e-05,0,0,-7.840860205932966e-05,-0.0,1.0
BTC-USD,2025-12-09 16:50:27.184535+00:00,6.303168234839836e-06,6.303168234839836e-06,0.2925567850339218,2.154511041030543e-05,0,0,2.0769312281513224e-05,0.0,1.0
BTC-USD,2025-12-09 16:50:27.269029+00:00,-1.5757748676417943e-06,-1.5757748676417943e-06,0.05766893515657395,2.73245008489144e-05,0,0,5.192220231419234e-06,0.0,1.0
BTC-USD,2025-12-09 16:50:27.371086+00:00,-1.2481080761475303e-06,-1.2481080761475303e-06,0.054500515197432764,2.2900849131905493e-05,0,0,1.059631281090321e-07,0.0,1.0
BTC-USD,2025-12-09 16:50:27.721713+00:00,-1.706891142334673e-06,-1.706891142334673e-06,0.06823573940457373,2.501462074316239e-05,0,0,0.00010098285029338894,0.0,1.0
BTC-USD,2025-12-09 16:50:27.809847+00:00,-9.31925114663384e-06,-9.31925114663384e-06,0.27037045634412865,3.44684521846287e-05,0,0,-7.416669219094122e-07,-0.0,1.0
BTC-USD,2025-12-09 16:50:27.942205+00:00,1.986144987412278e-06,1.986144987412278e-06,0.10003736333958257,1.985403174482113e-05,0,0,-4.238099838782381e-07,-0.0,1.0
BTC-USD,2025-12-09 16:50:28.299973+00:00,1.2957359046046989e-06,1.2957359046046989e-06,0.06371580068050609,2.0336178636473303e-05,0,0,-1.8965504819443615e-05,-0.0,1.0
BTC-USD,2025-12-09 16:50:28.426820+00:00,4.043234081590504e-06,4.043234081590504e-06,0.16876197305155205,2.3958205800043646e-05,0,0,1.896586451663851e-05,0.0,1.0
BTC-USD,2025-12-09 16:50:28.481971+00:00,-2.0190000873445587e-06,-2.0190000873445587e-06,0.07413929194922164,2.723252453944909e-05,0,0,-1.0595254098894009e-07,-0.0,1.0
BTC-USD,2025-12-09 16:50:28.615260+00:00,-1.7751748288670404e-06,-1.7751748288670404e-06,0.13065557479137044,1.3586674978864258e-05,0,0,-5.138698777626751e-05,-0.0,1.0
BTC-USD,2025-12-09 16:50:28.777709+00:00,1.6768562244160442e-06,1.6768562244160442e-06,0.05970038913510928,2.8087860878446096e-05,0,0,2.119159938459873e-07,0.0,1.0
BTC-USD,2025-12-09 16:50:29.070383+00:00,-3.583433769315482e-07,-3.583433769315482e-07,0.02727388309995038,1.3138700331681048e-05,0,0,5.1601533593444924e-05,0.0,1.0
BTC-USD,2025-12-09 16:50:29.081570+00:00,6.2571044973295385e-06,6.2571044973295385e-06,0.18385615215486595,3.403260877590349e-05,0,0,4.2486955392137764e-05,0.0,1.0
BTC-USD,2025-12-09 16:50:29.091528+00:00,8.159200640740561e-06,8.159200640740561e-06,0.25084651159513643,3.252666576408056e-05,0,0,2.4368041334547086e-06,0.0,1.0
BTC-USD,2025-12-09 16:50:29.096751+00:00,9.709295468093246e-06,9.709295468093246e-06,0.3167879358996621,3.0649195779881345e-05,0,0,-1.6951639619683667e-06,-0.0,1.0
BTC-USD,2025-12-09 16:50:29.155560+00:00,1.2387483392817092e-06,1.2387483392817092e-06,0.057559643971349994,2.152112580644678e-05,0,0,-2.1507429227566886e-05,-0.0,1.0
BTC-USD,2025-12-09 16:50:29.187168+00:00,3.557653732389086e-06,3.557653732389086e-06,0.13648830086110375,2.6065631339417908e-05,0,0,-4.185033134879741e-05,-0.0,1.0
BTC-USD,2025-12-09 16:50:29.197574+00:00,2.3742106486355557e-06,2.3742106486355557e-06,0.10388446981502153,2.2854336676724787e-05,0,0,-2.1296882676689285e-05,-0.0,1.0
BTC-USD,2025-12-09 16:50:29.203132+00:00,-2.332140363342469e-06,-2.332140363342469e-06,0.11051181614815847,2.110308602851905e-05,0,0,4.2276801797084476e-05,0.0,1.0
BTC-USD,2025-12-09 16:50:29.283969+00:00,-3.640863323764432e-06,-3.640863323764432e-06,0.13957359762055205,2.6085616376118397e-05,0,0,-4.153334762276419e-05,-0.0,1.0
BTC-USD,2025-12-09 16:50:29.748826+00:00,9.169683848630681e-07,9.169683848630681e-07,0.04455418823795643,2.0580969402151243e-05,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:29.749232+00:00,4.3739102623321225e-07,4.3739102623321225e-07,0.039289373301074376,1.1132552888575896e-05,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:29.749363+00:00,-5.285931954804984e-07,-5.285931954804984e-07,0.057735879473229126,9.155367516755253e-06,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:29.749926+00:00,-5.224805761913541e-07,-5.224805761913541e-07,0.07146236613353425,7.311268916215974e-06,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:29.752501+00:00,2.3511303539004908e-08,2.3511303539004908e-08,0.002073918226152216,1.1336658910908904e-05,0,0,1.0595681809091148e-07,0.0,1.0
BTC-USD,2025-12-09 16:50:29.758441+00:00,-7.82403113037301e-07,-7.82403113037301e-07,0.12446831891725701,6.285961920618694e-06,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:29.759210+00:00,-2.3196774035658672e-07,-2.3196774035658672e-07,0.038692558137068345,5.995151303639352e-06,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:29.761651+00:00,-1.0515874308994288e-07,-1.0515874308994288e-07,0.02423092095715454,4.339857460469046e-06,0,0,8.900371781207114e-06,0.0,1.0
BTC-USD,2025-12-09 16:50:29.766975+00:00,2.4279629916654456e-06,2.4279629916654456e-06,0.10551077610749554,2.3011516749642805e-05,0,0,-8.900292565294322e-06,-0.0,1.0
BTC-USD,2025-12-09 16:50:29.773101+00:00,2.23450662134053e-06,2.23450662134053e-06,0.16198660161717018,1.3794391628891841e-05,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:29.775392+00:00,-1.6474048167292895e-07,-1.6474048167292895e-07,0.04344794589109979,3.7916748028973136e-06,0,0,-1.144333514733237e-05,-0.0,1.0
BTC-USD,2025-12-09 16:50:29.783607+00:00,2.8689382571211633e-06,2.8689382571211633e-06,0.20323540856228053,1.4116330797947497e-05,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:29.786717+00:00,1.787728239047109e-07,1.787728239047109e-07,0.02240079308756858,7.980647078246603e-06,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:29.786765+00:00,1.2553400749277933e-07,1.2553400749277933e-07,0.022188340132839962,5.6576565322694915e-06,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:29.787834+00:00,1.226635757701494e-07,1.226635757701494e-07,0.022188340132839962,5.528289860159506e-06,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:29.788439+00:00,1.6152970523953298e-07,1.6152970523953298e-07,0.02918340814914626,5.534984276476921e-06,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:29.789829+00:00,-1.415889393545776e-07,-1.415889393545776e-07,0.025892783144410902,5.4682781130517574e-06,0,0,1.0595801937719264e-07,0.0,1.0
BTC-USD,2025-12-09 16:50:29.792031+00:00,-8.52769119211336e-07,-8.52769119211336e-07,0.18112954068567172,4.708062064217416e-06,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:29.792969+00:00,-5.6718384043481135e-08,-5.6718384043481135e-08,0.014857549064400746,3.817479168174551e-06,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:29.793166+00:00,-2.52678038561232e-07,-2.52678038561232e-07,0.05930698278689686,4.260510764291621e-06,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:29.793207+00:00,-4.115741959753162e-07,-4.115741959753162e-07,0.07612655401898943,5.406447215155054e-06,0,0,3.231719250273886e-05,0.0,1.0
BTC-USD,2025-12-09 16:50:30.255308+00:00,5.604700302616608e-07,5.604700302616608e-07,0.02339856498201054,2.395317963698054e-05,0,0,1.0595458414958865e-07,0.0,1.0
BTC-USD,2025-12-09 16:50:30.259663+00:00,2.9907913426336628e-06,2.9907913426336628e-06,0.2548585582661549,1.173510265058593e-05,0,0,6.251319796641578e-05,0.0,1.0
BTC-USD,2025-12-09 16:50:30.277840+00:00,1.6032529836200677e-06,1.6032529836200677e-06,0.04920653827496835,3.258211286193347e-05,0,0,-6.250929031077585e-05,-0.0,1.0
BTC-USD,2025-12-09 16:50:30.375410+00:00,7.525001834341435e-06,7.525001834341435e-06,0.24928659686252452,3.018614690500705e-05,0,0,-1.0595457292321594e-07,-0.0,1.0
BTC-USD,2025-12-09 16:50:30.376148+00:00,3.0829153920574183e-06,3.0829153920574183e-06,0.15795246801426743,1.9517994437281896e-05,0,0,3.1786375214039753e-07,0.0,1.0
BTC-USD,2025-12-09 16:50:30.387245+00:00,1.861151008672761e-07,1.861151008672761e-07,0.008601986512688176,2.163629303449279e-05,0,0,-4.333541110202912e-05,-0.0,1.0
BTC-USD,2025-12-09 16:50:30.525887+00:00,5.892021156904051e-06,5.892021156904051e-06,0.2388315507108541,2.4670195957641026e-05,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:30.729282+00:00,7.769860018330704e-07,7.769860018330704e-07,0.0648300302453585,1.1984970528202071e-05,0,0,2.140374671530977e-05,0.0,1.0
BTC-USD,2025-12-09 16:50:30.774837+00:00,-1.1358945817238129e-06,-1.1358945817238129e-06,0.049958120387454175,2.2736935915808924e-05,0,0,-1.059568743793653e-07,-0.0,1.0
BTC-USD,2025-12-09 16:50:30.852733+00:00,1.6470425353701126e-06,1.6470425353701126e-06,0.141391391662969,1.1648817626013084e-05,0,0,-6.346817441892118e-05,-0.0,1.0
BTC-USD,2025-12-09 16:50:31.279095+00:00,1.988018110222583e-06,1.988018110222583e-06,0.08492140815958121,2.3410093559527084e-05,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:31.288033+00:00,2.3184079520608627e-08,2.3184079520608627e-08,0.0020853428981149336,1.1117634198944503e-05,0,0,4.217351710809968e-05,0.0,1.0
BTC-USD,2025-12-09 16:50:31.326188+00:00,-6.069379255678874e-06,-6.069379255678874e-06,0.2685629211918223,2.2599468417845336e-05,0,0,1.483427990160824e-06,0.0,1.0
BTC-USD,2025-12-09 16:50:31.734436+00:00,-5.180906127853773e-07,-5.180906127853773e-07,0.03906954149178948,1.32607292792073e-05,0,0,-8.476718797965909e-07,-0.0,1.0
BTC-USD,2025-12-09 16:50:31.772349+00:00,1.315749485221852e-07,1.315749485221852e-07,0.01039405316373243,1.2658675730203556e-05,0,0,-5.361529184411462e-05,-0.0,1.0
BTC-USD,2025-12-09 16:50:31.786110+00:00,3.7755200593447146e-06,3.7755200593447146e-06,0.16411829819906057,2.3004869662768206e-05,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:31.787044+00:00,2.4669494707501635e-07,2.4669494707501635e-07,0.02692471331079299,9.16239828544903e-06,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:31.787667+00:00,6.49160040673477e-08,6.49160040673477e-08,0.006476262361701318,1.0023683483121617e-05,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:31.787688+00:00,-2.7064926467027457e-07,-2.7064926467027457e-07,0.0223106639233851,1.2130937277334512e-05,0,0,0.0,0.0,1.0
BTC-USD,2025-12-09 16:50:31.787849+00:00,-2.737377200439643e-07,-2.737377200439643e-07,0.0223106639233851,1.2269366836593505e-05,0,0,0.0,0.0,1.0
